Student_ID,Status,Is_Dropout,Skor_Risiko,Level_Risiko,Program_Studi,Jalur_Masuk,Kelas,Gender_Label,Kelompok_Usia,Age_at_enrollment,Status_Pernikahan,Debtor_Label,Tuition_fees_up_to_date_Label,Scholarship_holder_Label,Displaced_Label,Educational_special_needs_Label,International_Label,Admission_grade,Previous_qualification_grade,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Approval_Rate,Rata_Nilai,Kategori_Performa,Unemployment_rate,Inflation_rate,GDP
STD-4310,Graduate,0,11.2,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.7,133.0,6,6,12.333333333333334,6,5,13.2,91.7,12.77,Baik (>75%),16.2,0.3,-0.92
STD-4311,Graduate,0,3.6,Rendah,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Laki-laki,21-23,22,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,150.0,150.0,6,6,13.428571428571429,6,6,13.625,100.0,13.53,Baik (>75%),12.4,0.5,1.79
STD-4312,Enrolled,0,42.0,Sedang,Informatics Engineering,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.5,135.0,5,0,0.0,5,1,10.0,10.0,5.0,Kritis (<25%),7.6,2.6,0.32
STD-4313,Dropout,1,96.7,Tinggi,Management (evening),Holder of other higher course,Kelas Malam,Laki-laki,28-35,32,Single,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,130.0,130.0,5,4,14.75,5,2,15.0,60.0,14.88,Sedang (50-75%),16.2,0.3,-0.92
STD-4314,Graduate,0,10.5,Rendah,Basic Education,Change of course,Reguler (Siang),Laki-laki,>35,37,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,124.6,130.0,21,21,12.476190476190476,19,19,12.210526315789474,100.0,12.34,Baik (>75%),12.4,0.5,1.79
STD-4315,Dropout,1,88.5,Tinggi,Informatics Engineering,2nd phase - general,Reguler (Siang),Laki-laki,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.4,132.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-4316,Dropout,1,41.4,Sedang,Tourism,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,121.9,125.0,6,3,11.666666666666666,6,2,12.5,41.7,12.08,Rendah (25-50%),10.8,1.4,1.74
STD-4317,Graduate,0,0.7,Rendah,Communication Design,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,110.0,118.0,6,6,12.0,6,6,13.571428571428571,100.0,12.79,Baik (>75%),8.9,1.4,3.51
STD-4318,Graduate,0,2.3,Rendah,Advertising & Marketing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,118.7,118.0,6,6,12.0,6,6,14.0,100.0,13.0,Baik (>75%),12.4,0.5,1.79
STD-4319,Graduate,0,6.3,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Internasional,163.1,161.0,12,12,15.25,11,11,15.0,100.0,15.12,Baik (>75%),8.9,1.4,3.51
STD-4320,Graduate,0,4.2,Rendah,Journalism & Comm,2nd phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.7,136.0,6,5,12.4,6,6,13.166666666666666,91.7,12.78,Baik (>75%),12.7,3.7,-1.7
STD-4321,Enrolled,0,7.8,Rendah,Management,International student,Reguler (Siang),Laki-laki,21-23,21,Single,Ya,Lunas,Tidak,Tidak,Tidak,Internasional,135.0,135.0,5,3,12.333333333333334,5,4,11.25,70.0,11.79,Sedang (50-75%),8.9,1.4,3.51
STD-4322,Enrolled,0,7.4,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,28,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,147.9,147.0,5,4,11.5,5,4,12.0,80.0,11.75,Baik (>75%),10.8,1.4,1.74
STD-4323,Dropout,1,93.1,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Menunggak,Tidak,Ya,Tidak,Internasional,118.1,124.0,6,5,12.2,6,4,11.75,75.0,11.98,Sedang (50-75%),16.2,0.3,-0.92
STD-4324,Dropout,1,95.4,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,28,Single,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,105.3,133.1,5,2,10.5,5,0,0.0,20.0,5.25,Kritis (<25%),12.4,0.5,1.79
STD-4325,Graduate,0,1.1,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,139.8,141.0,8,7,14.4,8,7,14.4,87.5,14.4,Baik (>75%),12.7,3.7,-1.7
STD-4326,Graduate,0,18.9,Rendah,Social Service (eve),Holder of other higher course,Kelas Malam,Perempuan,28-35,32,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,14,13,12.846153846153848,11,10,12.8,92.0,12.82,Baik (>75%),10.8,1.4,1.74
STD-4327,Dropout,1,92.8,Tinggi,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,24-27,26,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,127.5,110.0,6,4,12.0,6,5,13.2,75.0,12.6,Sedang (50-75%),16.2,0.3,-0.92
STD-4328,Dropout,1,95.1,Tinggi,Management,Over 23 years old,Reguler (Siang),Perempuan,24-27,25,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,120.0,133.1,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-4329,Dropout,1,19.0,Rendah,Basic Education,Change of course,Reguler (Siang),Perempuan,28-35,31,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,124.2,130.0,7,6,13.666666666666666,6,5,13.5,84.6,13.58,Baik (>75%),9.4,-0.8,-3.12
STD-4330,Graduate,0,1.4,Rendah,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,113.4,120.0,6,5,11.857142857142858,6,6,11.666666666666666,91.7,11.76,Baik (>75%),12.7,3.7,-1.7
STD-4331,Dropout,1,95.2,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.0,133.1,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-4332,Dropout,1,52.9,Sedang,Animation & Multimedia,2nd phase - general,Reguler (Siang),Perempuan,21-23,23,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,145.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),11.1,0.6,2.02
STD-4333,Graduate,0,2.8,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,135.9,131.0,6,5,13.2,6,6,11.333333333333334,91.7,12.27,Baik (>75%),9.4,-0.8,-3.12
STD-4334,Dropout,1,5.3,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,135.8,147.0,6,6,12.714285714285714,6,5,11.0,91.7,11.86,Baik (>75%),13.9,-0.3,0.79
STD-4335,Graduate,0,2.6,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,133.1,138.0,6,6,12.5,6,6,12.666666666666666,100.0,12.58,Baik (>75%),15.5,2.8,-4.06
STD-4336,Enrolled,0,25.8,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,118.8,123.0,5,3,10.666666666666666,5,2,12.5,50.0,11.58,Rendah (25-50%),7.6,2.6,0.32
STD-4337,Enrolled,0,74.6,Tinggi,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,117.1,129.0,6,1,17.0,6,1,17.0,16.7,17.0,Kritis (<25%),9.4,-0.8,-3.12
STD-4338,Graduate,0,4.3,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,114.5,125.0,5,5,13.0,5,4,13.25,90.0,13.12,Baik (>75%),12.7,3.7,-1.7
STD-4339,Enrolled,0,4.8,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,127.2,131.0,5,3,12.666666666666666,5,4,12.5,70.0,12.58,Sedang (50-75%),9.4,-0.8,-3.12
STD-4340,Graduate,0,9.7,Rendah,Nursing,Transfer,Reguler (Siang),Perempuan,24-27,25,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.0,100.0,14,12,13.291666666666666,14,12,13.291666666666666,85.7,13.29,Baik (>75%),7.6,2.6,0.32
STD-4341,Graduate,0,8.8,Rendah,Veterinary Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,116.1,120.0,5,3,11.666666666666666,5,4,11.5,70.0,11.58,Sedang (50-75%),9.4,-0.8,-3.12
STD-4342,Graduate,0,1.2,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,130.5,145.0,8,7,14.24,8,7,14.24,87.5,14.24,Baik (>75%),10.8,1.4,1.74
STD-4343,Dropout,1,48.0,Sedang,Advertising & Marketing,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,104.0,120.0,5,3,13.0,5,3,11.333333333333334,60.0,12.17,Sedang (50-75%),7.6,2.6,0.32
STD-4344,Enrolled,0,9.1,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,128.5,140.0,7,5,14.06,7,6,12.571428571428571,78.6,13.32,Baik (>75%),12.4,0.5,1.79
STD-4345,Dropout,1,68.2,Tinggi,Social Service,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,126.0,134.0,6,5,11.833333333333334,6,5,13.2,83.3,12.52,Baik (>75%),13.9,-0.3,0.79
STD-4346,Graduate,0,5.7,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,141.1,140.0,6,6,12.833333333333334,6,6,13.333333333333334,100.0,13.08,Baik (>75%),9.4,-0.8,-3.12
STD-4347,Dropout,1,79.9,Tinggi,Tourism,2nd phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,102.8,107.0,6,1,10.0,6,0,0.0,8.3,5.0,Kritis (<25%),10.8,1.4,1.74
STD-4348,Dropout,1,38.5,Sedang,Management,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,129.2,133.0,5,2,11.0,5,2,10.0,40.0,10.5,Rendah (25-50%),7.6,2.6,0.32
STD-4349,Graduate,0,2.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,119.3,127.0,7,7,14.105714285714289,8,8,13.6625,100.0,13.88,Baik (>75%),11.1,0.6,2.02
STD-4350,Graduate,0,2.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,126.3,141.0,8,7,12.471428571428572,8,7,12.471428571428572,87.5,12.47,Baik (>75%),12.7,3.7,-1.7
STD-4351,Graduate,0,3.2,Rendah,Veterinary Nursing,Tech. specialization holder,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,140.0,140.0,6,6,11.833333333333334,6,5,11.857142857142858,91.7,11.85,Baik (>75%),12.4,0.5,1.79
STD-4352,Graduate,0,5.1,Rendah,Communication Design,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,131.5,150.0,6,6,12.5,6,6,12.833333333333334,100.0,12.67,Baik (>75%),7.6,2.6,0.32
STD-4353,Dropout,1,14.2,Rendah,Basic Education,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,137.6,140.0,6,6,11.666666666666666,6,6,12.333333333333334,100.0,12.0,Baik (>75%),10.8,1.4,1.74
STD-4354,Graduate,0,21.6,Rendah,Animation & Multimedia,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,142.8,141.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-4355,Enrolled,0,13.3,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,30,Divorced,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,146.2,150.0,5,3,10.333333333333334,5,4,12.8,70.0,11.57,Sedang (50-75%),12.4,0.5,1.79
STD-4356,Graduate,0,7.5,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,162.1,160.0,5,5,16.166666666666668,5,5,14.285714285714286,100.0,15.23,Baik (>75%),9.4,-0.8,-3.12
STD-4357,Dropout,1,93.7,Tinggi,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,28-35,35,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,133.1,6,3,12.666666666666666,6,0,0.0,25.0,6.33,Kritis (<25%),11.1,0.6,2.02
STD-4358,Dropout,1,95.5,Tinggi,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,28-35,31,Single,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,120.0,133.1,6,2,10.5,6,3,12.333333333333334,41.7,11.42,Rendah (25-50%),11.1,0.6,2.02
STD-4359,Dropout,1,80.9,Tinggi,Tourism,Change of course,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Tidak,Ya,Tidak,Domestik,133.3,134.0,6,2,11.5,6,1,11.0,25.0,11.25,Kritis (<25%),7.6,2.6,0.32
STD-4360,Graduate,0,5.2,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,124.8,130.0,6,6,13.0,6,5,13.4,91.7,13.2,Baik (>75%),8.9,1.4,3.51
STD-4361,Graduate,0,2.6,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.3,140.0,7,6,11.966666666666669,7,6,11.966666666666669,85.7,11.97,Baik (>75%),7.6,2.6,0.32
STD-4362,Graduate,0,3.1,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,141.8,145.0,8,8,13.3475,8,8,13.3475,100.0,13.35,Baik (>75%),9.4,-0.8,-3.12
STD-4363,Graduate,0,9.1,Rendah,Veterinary Nursing,1st phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,128.2,133.0,5,5,12.0,5,4,12.5,90.0,12.25,Baik (>75%),7.6,2.6,0.32
STD-4364,Dropout,1,95.7,Tinggi,Basic Education,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,115.0,133.1,6,2,10.5,6,0,0.0,16.7,5.25,Kritis (<25%),7.6,2.6,0.32
STD-4365,Enrolled,0,51.2,Sedang,Social Service,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,123.6,132.0,6,4,11.5,6,4,10.75,66.7,11.12,Sedang (50-75%),7.6,2.6,0.32
STD-4366,Graduate,0,30.2,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.2,117.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-4367,Graduate,0,22.8,Rendah,Advertising & Marketing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.0,127.0,6,6,13.571428571428571,6,4,14.0,83.3,13.79,Baik (>75%),12.4,0.5,1.79
STD-4368,Graduate,0,2.3,Rendah,Veterinary Nursing,2nd phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.4,134.0,6,6,14.7,6,6,12.0,100.0,13.35,Baik (>75%),16.2,0.3,-0.92
STD-4369,Dropout,1,96.4,Tinggi,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,24-27,25,Single,Tidak,Menunggak,Tidak,Ya,Tidak,Domestik,120.0,120.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-4370,Enrolled,0,3.4,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,120.0,136.0,7,6,11.833333333333334,7,6,11.833333333333334,85.7,11.83,Baik (>75%),7.6,2.6,0.32
STD-4371,Graduate,0,44.7,Sedang,Animation & Multimedia,1st phase - general,Reguler (Siang),Laki-laki,<=20,19,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,133.9,137.0,0,0,0.0,0,0,0.0,0.0,0.0,Kritis (<25%),12.7,3.7,-1.7
STD-4372,Graduate,0,2.2,Rendah,Nursing,1st phase - general,Reguler (Siang),Laki-laki,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,113.5,118.0,7,7,13.175714285714289,8,8,14.925,100.0,14.05,Baik (>75%),12.4,0.5,1.79
STD-4373,Dropout,1,95.5,Tinggi,Agronomy,Over 23 years old,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,126.1,130.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-4374,Enrolled,0,5.4,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.2,124.0,6,2,13.0,6,6,10.833333333333334,66.7,11.92,Sedang (50-75%),7.6,2.6,0.32
STD-4375,Graduate,0,2.9,Rendah,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,28-35,29,Facto Union,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.0,150.0,8,7,13.742857142857144,8,7,13.742857142857144,87.5,13.74,Baik (>75%),12.7,3.7,-1.7
STD-4376,Dropout,1,90.9,Tinggi,Management (evening),Change of course,Kelas Malam,Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,100.0,161.0,5,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),7.6,2.6,0.32
STD-4377,Graduate,0,15.5,Rendah,Nursing,2nd phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,127.3,143.0,7,7,12.217142857142855,8,7,12.11875,93.3,12.17,Baik (>75%),11.1,0.6,2.02
STD-4378,Dropout,1,33.1,Sedang,Management (evening),Change of course,Kelas Malam,Perempuan,28-35,28,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,103.8,130.0,15,14,11.071428571428571,14,12,11.333333333333334,89.7,11.2,Baik (>75%),9.4,-0.8,-3.12
STD-4379,Graduate,0,3.6,Rendah,Basic Education,Over 23 years old,Reguler (Siang),Perempuan,28-35,32,Married,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,131.0,133.1,7,7,13.428571428571429,8,8,13.25,100.0,13.34,Baik (>75%),13.9,-0.3,0.79
STD-4380,Dropout,1,9.3,Rendah,Management (evening),Over 23 years old,Kelas Malam,Perempuan,28-35,30,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,133.9,110.0,5,5,11.4,5,5,13.666666666666666,100.0,12.53,Baik (>75%),10.8,1.4,1.74
STD-4381,Dropout,1,68.7,Tinggi,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,28-35,29,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,140.0,8,4,11.325,8,4,11.325,50.0,11.32,Rendah (25-50%),12.7,3.7,-1.7
STD-4382,Enrolled,0,46.5,Sedang,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,20,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,121.4,145.0,6,0,0.0,5,0,0.0,0.0,0.0,Kritis (<25%),9.4,-0.8,-3.12
STD-4383,Graduate,0,1.9,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,122.0,131.0,8,7,15.0,8,7,15.0,87.5,15.0,Baik (>75%),12.7,3.7,-1.7
STD-4384,Graduate,0,6.6,Rendah,Social Service (eve),Over 23 years old,Kelas Malam,Perempuan,28-35,29,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,150.5,141.0,6,6,13.166666666666666,6,6,15.625,100.0,14.4,Baik (>75%),12.4,0.5,1.79
STD-4385,Dropout,1,82.2,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,24-27,27,Married,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,139.4,145.0,6,2,11.0,6,4,10.5,50.0,10.75,Rendah (25-50%),9.4,-0.8,-3.12
STD-4386,Dropout,1,90.0,Tinggi,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,112.6,122.0,6,0,0.0,6,0,0.0,0.0,0.0,Kritis (<25%),12.4,0.5,1.79
STD-4387,Dropout,1,47.3,Sedang,Advertising & Marketing,2nd phase - general,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,115.2,118.0,5,3,12.333333333333334,5,2,12.5,50.0,12.42,Rendah (25-50%),7.6,2.6,0.32
STD-4388,Dropout,1,88.0,Tinggi,Management (evening),1st phase - general,Kelas Malam,Perempuan,28-35,29,Married,Tidak,Menunggak,Tidak,Tidak,Tidak,Domestik,131.8,150.0,5,4,12.25,5,5,10.166666666666666,90.0,11.21,Baik (>75%),10.8,1.4,1.74
STD-4389,Dropout,1,79.8,Tinggi,Management,Change of course,Reguler (Siang),Perempuan,>35,42,Married,Ya,Menunggak,Tidak,Tidak,Tidak,Domestik,122.8,120.0,13,13,11.923076923076923,12,12,12.5,100.0,12.21,Baik (>75%),15.5,2.8,-4.06
STD-4390,Graduate,0,1.5,Rendah,Social Service,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Tidak,Tidak,Domestik,156.2,167.0,6,6,14.333333333333334,6,6,14.142857142857142,100.0,14.24,Baik (>75%),15.5,2.8,-4.06
STD-4391,Graduate,0,5.6,Rendah,Veterinary Nursing,Over 23 years old,Reguler (Siang),Perempuan,24-27,24,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,132.0,150.0,5,5,12.0,5,5,13.0,100.0,12.5,Baik (>75%),10.8,1.4,1.74
STD-4392,Enrolled,0,8.4,Rendah,Nursing,Holder of other higher course,Reguler (Siang),Perempuan,28-35,32,Married,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,130.0,130.0,7,7,13.761111111111113,8,7,12.06375,93.3,12.91,Baik (>75%),15.5,2.8,-4.06
STD-4393,Enrolled,0,9.2,Rendah,Management,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,138.4,151.0,5,4,11.25,5,5,11.0,90.0,11.12,Baik (>75%),10.8,1.4,1.74
STD-4394,Graduate,0,38.5,Sedang,Management (evening),Over 23 years old,Kelas Malam,Perempuan,24-27,27,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,146.2,120.0,5,3,12.333333333333334,5,3,10.666666666666666,60.0,11.5,Sedang (50-75%),11.1,0.6,2.02
STD-4395,Graduate,0,3.7,Rendah,Nursing,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,166.0,168.0,8,8,14.88875,8,8,14.88875,100.0,14.89,Baik (>75%),9.4,-0.8,-3.12
STD-4396,Dropout,1,25.4,Rendah,Journalism & Comm,2nd phase - general,Reguler (Siang),Perempuan,<=20,19,Single,Ya,Lunas,Ya,Ya,Tidak,Domestik,133.1,153.0,6,6,12.166666666666666,6,5,12.4,91.7,12.28,Baik (>75%),9.4,-0.8,-3.12
STD-4397,Graduate,0,7.6,Rendah,Journalism & Comm,1st phase - general,Reguler (Siang),Perempuan,<=20,18,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,121.9,131.0,6,6,12.666666666666666,6,6,13.333333333333334,100.0,13.0,Baik (>75%),11.1,0.6,2.02
STD-4398,Enrolled,0,52.9,Sedang,Basic Education,1st phase - Azores,Reguler (Siang),Perempuan,21-23,21,Single,Tidak,Lunas,Tidak,Ya,Tidak,Domestik,110.4,116.0,6,5,12.6,6,3,11.666666666666666,66.7,12.13,Sedang (50-75%),9.4,-0.8,-3.12
STD-4399,Graduate,0,9.9,Rendah,Management,Over 23 years old,Reguler (Siang),Perempuan,24-27,26,Single,Tidak,Lunas,Ya,Tidak,Ya,Domestik,121.4,160.0,5,4,13.0,5,4,12.25,80.0,12.62,Baik (>75%),16.2,0.3,-0.92
STD-4400,Graduate,0,2.0,Rendah,Tourism,1st phase - general,Reguler (Siang),Perempuan,21-23,22,Single,Tidak,Lunas,Ya,Ya,Tidak,Domestik,137.0,152.0,6,6,13.875,6,6,14.333333333333334,100.0,14.1,Baik (>75%),9.4,-0.8,-3.12
STD-4401,Dropout,1,58.0,Sedang,Management (evening),Over 23 years old,Kelas Malam,Laki-laki,>35,37,Married,Ya,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,133.1,5,4,10.75,5,3,13.333333333333334,70.0,12.04,Sedang (50-75%),9.4,-0.8,-3.12
STD-4402,Dropout,1,82.0,Tinggi,Veterinary Nursing,Holder of other higher course,Reguler (Siang),Laki-laki,24-27,24,Single,Tidak,Lunas,Tidak,Tidak,Tidak,Domestik,140.0,150.0,5,3,14.666666666666666,5,0,0.0,30.0,7.33,Rendah (25-50%),7.6,2.6,0.32
